,fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,t0,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
595,517160,长江保护主题ETF,-,0.20,0.15,0.05,200.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=517160,Y,N,,,204078,,13.12,0.00,0.643,48.31,2024-04-30,14:44:14,-1.38,0.6407,23:50:03,0.27,0.6413,2024-04-30,长江保护,-1.43,2024-04-30,0,0,-,-
596,517170,沪港深ETF,-,0.60,0.50,0.10,500.0,华夏基金,https://www.chinaamc.com/fund/517170/index.shtml,Y,N,,,4113,,0.30,0.00,0.728,20.27,2024-04-30,14:41:42,-0.14,0.7220,23:50:03,0.83,0.7220,2024-04-30,沪港深500,-0.30,2024-04-30,0,0,-,-
597,517180,中国国企ETF,-,0.30,0.25,0.05,100.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=517180,Y,N,,,104150,,15.76,-0.05,1.513,5729.10,2024-04-30,14:59:56,-0.07,1.5161,23:50:03,0.09,1.5116,2024-04-30,富时中国国企开放共赢,0.00,2024-04-30,0,0,-,-
598,517200,互联网ETF,-,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/517200/fundManager.shtml,Y,N,,,23778,,1.20,0.00,0.503,258.51,2024-04-30,14:55:33,-1.37,0.4999,23:50:03,0.70,0.4995,2024-04-30,SHS互联网,-1.02,2024-04-30,0,0,-,-
599,517280,网购ETF,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/517280,Y,N,,,4555,,0.32,0.00,0.710,274.18,2024-04-30,14:56:30,-0.70,0.7084,23:50:03,0.28,0.7080,2024-04-30,SHS线上消费,-1.04,2024-04-30,0,0,-,-
600,517300,沪港深300ETF,-,0.60,0.50,0.10,300.0,国寿安保,http://www.gsfunds.com.cn/products/zhishu/517300/index.html,Y,N,,,286543,,19.31,-0.38,0.674,57.63,2024-04-30,14:55:32,0.00,0.6719,23:50:03,0.28,0.6721,2024-04-30,沪港深300,-0.42,2024-04-30,0,0,-,-
601,517330,长江保护ETF,-,0.20,0.15,0.05,100.0,易方达,https://www.efunds.com.cn/fund/517330.shtml,Y,N,,,199717,,12.92,0.00,0.647,22.70,2024-04-30,14:46:26,-1.37,0.6449,23:50:03,0.23,0.6455,2024-04-30,长江保护,-1.43,2024-04-30,0,0,-,-
602,517350,中概科技ETF,-,0.60,0.50,0.10,150.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=517350&fromSearch=1,Y,N,,,17654,,0.98,0.00,0.554,113.82,2024-04-30,14:59:16,0.00,0.5527,23:50:03,0.29,0.5524,2024-04-30,SHS科技龙头,-0.84,2024-04-30,0,0,-,-
603,517360,沪港深科技ETF,-,0.60,0.50,0.10,150.0,华安基金,https://www.huaan.com.cn/funds/517360/index.shtml,Y,N,,,8658,,0.63,-0.01,0.729,180.52,2024-04-30,14:56:00,-0.68,0.7297,23:50:03,-0.03,0.7292,2024-04-30,SHS科技100,-0.84,2024-04-30,0,0,-,-
604,517380,创新药沪港深ETF,-,0.60,0.50,0.10,200.0,天弘基金,http://www.thfund.com.cn/fundinfo/517380,Y,N,,,51633,,2.42,-0.02,0.469,331.63,2024-04-30,14:59:16,-0.85,0.4710,23:50:03,-0.42,0.4710,2024-04-30,恒生沪深港创新药精选50,-0.65,2024-04-30,0,0,-,-
605,517390,云计算沪港深ETF,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/517390,Y,N,,,6111,,0.50,0.00,0.816,433.30,2024-04-30,14:58:49,-0.73,0.8143,23:50:03,0.23,0.8141,2024-04-30,SHS云计算,-0.81,2024-04-30,0,0,-,-
606,517520,黄金股ETF,-,0.60,0.50,0.10,50.0,永赢基金,https://www.maxwealthfund.com/fundProduct?fundCode=517520,Y,N,,,57940,,7.13,0.20,1.231,5963.00,2024-04-30,14:59:58,-1.52,1.2279,23:50:03,0.24,1.2281,2024-04-30,SSH黄金股票,-1.09,2024-04-30,0,0,-,-
607,517550,消费ETF沪港深,-,0.60,0.50,0.10,150.0,招商基金,http://www.cmfchina.com/main/517550/fundinfo.shtml,Y,N,,,3842,,0.29,0.00,0.762,418.83,2024-04-30,14:57:48,0.40,0.7629,23:50:03,-0.08,0.7626,2024-04-30,SHS消费龙头,0.60,2024-04-30,0,0,-,-
608,517660,物联网沪港深ETF,-,0.60,0.50,0.10,120.0,天弘基金,http://www.thfund.com.cn/fundinfo/517660,Y,N,,,5188,,0.39,0.00,0.752,419.18,2024-04-30,14:55:46,-0.27,0.7510,23:50:03,0.16,0.7508,2024-04-30,SHS物联网,-0.20,2024-04-30,0,0,-,-
609,517770,游戏传媒ETF,-,0.60,0.50,0.10,100.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=517770,Y,N,,,2795,,0.24,0.01,0.847,131.85,2024-04-30,14:59:26,-1.05,0.8443,23:50:03,0.36,0.8440,2024-04-30,SHS游戏传媒,-1.34,2024-04-30,0,0,-,-
610,517800,人工智能50ETF,-,0.60,0.50,0.10,100.0,方正富邦,http://www.founderff.com/funds/517800/index.html,Y,N,,,19454,,1.14,0.00,0.584,491.40,2024-04-30,14:59:23,-0.68,0.5832,23:50:03,0.17,0.5830,2024-04-30,SHS人工智能50,-0.71,2024-04-30,0,0,-,-
611,517850,张江ETF,-,0.20,0.15,0.05,200.0,汇添富,https://www.99fund.com/main/products/pofund/517850/fundgk.shtml,Y,N,,,16419,,1.12,0.00,0.683,31.09,2024-04-30,14:56:18,-1.30,0.6845,23:50:03,-0.25,0.6847,2024-04-30,SHS张江50,-0.94,2024-04-30,0,0,-,-
612,517880,品牌消费ETF,-,0.60,0.50,0.10,200.0,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/517880/index.html,Y,N,,,4934,,0.42,0.00,0.851,376.25,2024-04-30,14:59:00,0.83,0.8428,23:50:03,1.07,0.8420,2024-04-30,SHS品牌消费50,0.93,2024-04-30,0,0,-,-
613,517900,银行ETF优选,-,0.60,0.50,0.10,100.0,招商基金,http://www.cmfchina.com/main/517900/fundinfo.shtml,Y,N,,,4999,,0.53,0.00,1.055,42.35,2024-04-30,14:50:33,0.19,1.0467,23:50:03,0.83,1.0463,2024-04-30,银行AH,0.21,2024-04-30,0,0,-,-
614,517960,科技AHETF,-,0.40,0.30,0.10,200.0,上投摩根,https://www.cifm.com/fund/517960/,Y,N,,,8818,,0.73,0.00,0.829,153.77,2024-04-30,10:37:39,-0.72,0.8175,23:50:03,1.48,0.8169,2024-04-30,SHS科技100,-0.84,2024-04-30,0,0,-,-
615,517990,医药ETF沪港深,-,0.60,0.50,0.10,100.0,招商基金,http://www.cmfchina.com/main/517990/fundinfo.shtml,Y,N,,,3699,,0.27,0.00,0.732,68.63,2024-04-30,14:56:58,-0.68,0.7290,23:50:03,0.44,0.7288,2024-04-30,沪港深500医药,-0.46,2024-04-30,0,0,-,-
616,560000,智慧电车ETF,-,0.60,0.50,0.10,100.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=560000,Y,N,,,2102,,0.12,0.00,0.576,15.42,2024-04-30,14:55:45,-1.20,0.5738,23:50:03,-0.16,0.5769,2024-04-30,智能电车,-1.74,2024-04-30,0,0,-,-
617,560010,中证1000ETF指数,000852,0.60,0.50,0.10,100.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560010&fromSearch=1,Y,N,,,608462,,133.98,5.81,2.202,29875.51,2024-04-30,14:59:57,-1.03,2.2040,23:50:03,-0.11,2.2045,2024-04-30,中证1000,-0.86,2024-04-30,0,0,-,-
618,560020,红利ETF添富,-,0.60,0.50,0.10,100.0,汇添富,https://www.99fund.com/main/products/pofund/560020/fundgk.shtml,Y,N,,,4656,,0.50,0.02,1.065,293.71,2024-04-30,14:59:11,0.09,1.0631,23:50:03,0.07,1.0643,2024-04-30,中证红利,0.08,2024-04-30,0,0,-,-
619,560030,800价值ETF,-,0.60,0.50,0.10,100.0,汇添富,https://www.99fund.com/main/products/pofund/560030/fundgk.shtml,Y,N,,,4243,,0.45,0.00,1.056,299.65,2024-04-30,14:56:15,-0.28,1.0570,23:50:03,-0.09,1.0570,2024-04-30,800价值,-0.13,2024-04-30,0,0,-,-
620,560050,MSCI中国A50ETF,-,0.60,0.50,0.10,200.0,汇添富,https://www.99fund.com/main/products/pofund/560050/fundgk.shtml,Y,N,,,786393,,58.98,0.36,0.750,13991.25,2024-04-30,14:59:58,-0.66,0.7486,23:50:03,-0.01,0.7501,2024-04-30,中国A50互联互通,-0.70,2024-04-30,0,0,-,-
621,560060,碳中和ETF,-,0.60,0.50,0.10,100.0,汇添富,https://www.99fund.com/main/products/pofund/560060/fundgk.shtml,Y,N,,,41109,,2.96,-0.01,0.720,272.03,2024-04-30,14:55:52,-0.83,0.7184,23:50:03,-0.07,0.7205,2024-04-30,SEEE碳中和,-1.17,2024-04-30,0,0,-,-
622,560070,央企股东回报ETF,-,0.60,0.50,0.10,20.0,汇添富,https://www.99fund.com/main/products/pofund/560070/fundgk.shtml,Y,N,,,71846,,7.26,0.00,1.010,3328.97,2024-04-30,14:56:06,-0.39,1.0096,23:50:03,0.03,1.0097,2024-04-30,央企股东回报,-0.39,2024-04-30,0,0,-,-
623,560080,中药ETF,-,0.60,0.50,0.10,50.0,汇添富,https://www.99fund.com/main/products/pofund/560080/fundgk.shtml,Y,N,,,174226,,20.28,0.06,1.164,7353.12,2024-04-30,14:59:59,0.69,1.1644,23:50:03,-0.02,1.1642,2024-04-30,中证中药,0.94,2024-04-30,0,0,-,-
624,560090,证券指数ETF,399975,0.60,0.50,0.10,50.0,汇添富,https://www.99fund.com/main/products/pofund/560090/fundgk.shtml,Y,N,,,127686,,12.13,-0.01,0.950,2047.29,2024-04-30,14:58:43,-1.66,0.9481,23:50:03,0.19,0.9482,2024-04-30,证券公司,-1.74,2024-04-30,0,0,-,-
625,560100,中证500增强ETF,000905,0.55,0.50,0.05,150.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=560100,Y,N,,,11358,,1.03,0.00,0.903,670.80,2024-04-30,14:59:09,-0.22,0.9020,23:50:03,-0.10,0.9039,2024-04-30,中证500,-0.68,2024-04-30,0,0,-,-
626,560110,中证1000ETF基金,000852,0.20,0.15,0.05,300.0,汇添富,https://www.99fund.com/main/products/pofund/560110/fundgk.shtml,Y,N,,,40390,,3.20,0.10,0.793,1456.23,2024-04-30,14:59:34,-1.00,0.7936,23:50:03,-0.10,0.7938,2024-04-30,中证1000,-0.86,2024-04-30,0,0,-,-
627,560170,央企科技ETF,-,0.60,0.50,0.10,50.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=560170,Y,N,,,255450,,19.29,-0.04,0.755,4653.68,2024-04-30,14:59:54,-1.31,0.7546,23:50:03,0.04,0.7547,2024-04-30,央企科技引领,-1.03,2024-04-30,0,0,-,-
628,560180,ESG300ETF,-,0.60,0.50,0.10,250.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=560180,Y,N,,,9560,,0.87,0.00,0.910,879.14,2024-04-30,14:52:17,-0.33,0.9086,23:50:03,0.07,0.9094,2024-04-30,300 ESG,-0.44,2024-04-30,0,0,-,-
629,560220,中证2000ETF广发,-,0.60,0.50,0.10,300.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560220&fromSearch=1,Y,N,,,5472,,0.50,0.00,0.914,234.73,2024-04-30,14:58:38,-0.54,0.9154,23:50:03,-0.33,0.9170,2024-04-30,中证2000,-0.59,2024-04-30,0,0,-,-
630,560260,医疗ETF龙头,399989,0.55,0.50,0.05,100.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560260,Y,N,,,183866,,15.41,-0.05,0.838,2820.19,2024-04-30,14:59:43,-0.71,0.8393,23:50:03,-0.17,0.8394,2024-04-30,中证医疗,-0.66,2024-04-30,0,0,-,-
631,560280,工程机械ETF,-,0.60,0.50,0.10,50.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560280,Y,N,,,7225,,0.84,-0.02,1.159,1780.27,2024-04-30,14:59:53,0.09,1.1565,23:50:03,0.22,1.1565,2024-04-30,工程机械主题,-0.21,2024-04-30,0,0,-,-
632,560300,电信50ETF,-,0.60,0.50,0.10,100.0,汇添富,https://www.99fund.com/main/products/pofund/560300/fundgk.shtml,Y,N,,,2580,,0.27,0.00,1.048,460.11,2024-04-30,14:55:24,-0.57,1.0493,23:50:03,-0.12,1.0493,2024-04-30,中证电信,-0.53,2024-04-30,0,0,-,-
633,560330,沪深300价值ETF申万菱信,-,0.60,0.50,0.10,100.0,申万菱信,https://www.swsmu.com/fundproject/zhishu/560330/index.html,Y,N,,,5113,,0.52,0.00,1.012,1324.11,2024-04-30,14:51:10,-0.10,1.0124,23:50:03,-0.04,1.0124,2024-04-30,300价值,-0.15,2024-04-30,0,0,-,-
634,560350,中证A50ETF指数基金,-,0.20,0.15,0.05,200.0,摩根基金,https://www.cifm.com/fund/560350/,Y,N,,,269153,,27.56,-0.20,1.024,16791.99,2024-04-30,14:59:53,-0.39,1.0199,23:50:03,0.22,1.0218,2024-04-30,中证50,-0.73,2024-04-30,0,0,-,-
635,560500,500质量成长ETF,-,0.50,0.45,0.05,100.0,鹏扬基金,https://www.pyamc.com/front/productDetail_100236_560500.jhtml,Y,N,,,71634,,6.47,-0.04,0.903,559.71,2024-04-30,14:59:58,0.33,0.9009,23:50:03,0.24,0.9008,2024-04-30,500质量,0.02,2024-04-30,0,0,-,-
636,560550,碳中和ETF龙头,-,0.60,0.50,0.10,200.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560550&fromSearch=1,Y,N,,,80360,,5.80,-0.01,0.722,122.48,2024-04-30,14:59:59,-0.82,0.7201,23:50:03,-0.03,0.7222,2024-04-30,SEEE碳中和,-1.17,2024-04-30,0,0,-,-
637,560560,碳中和ETF泰康,000977,0.60,0.50,0.10,100.0,泰康资产,https://www.tkfunds.com.cn/products/ETF/560560/summary/index.html,Y,N,,,14919,,0.81,0.00,0.541,435.10,2024-04-30,14:59:56,-0.92,0.5374,23:50:03,0.20,0.5399,2024-04-30,内地低碳,-1.43,2024-04-30,0,0,-,-
638,560580,电力ETF南方,-,0.60,0.50,0.10,100.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=560580,Y,N,,,2300,,0.24,0.00,1.044,320.61,2024-04-30,14:57:27,0.97,1.0420,23:50:03,0.18,1.0421,2024-04-30,电力指数,0.70,2024-04-30,0,0,-,-
639,560590,1000ETF增强,000852,0.95,0.80,0.15,300.0,鹏华基金,https://www.phfund.com.cn/web/FUND_560590,Y,N,,,4671,,0.46,0.00,0.975,59.39,2024-04-30,14:56:00,-1.52,0.9800,23:50:03,-0.12,0.9762,2024-04-30,中证1000,-0.86,2024-04-30,0,0,-,-
640,560650,核心50ETF,-,0.60,0.50,0.10,150.0,民生加银,http://www.msjyfund.com.cn/osoa/views/funds/fundDetail.html?fund_code=DTtVs6RWtM4=&fund_type=M0Uo0ORwvYw=,Y,N,,,1692,,0.14,0.00,0.815,134.97,2024-04-30,14:49:52,-0.97,0.8114,23:50:03,0.01,0.8149,2024-04-30,企业核心竞争力50,-1.34,2024-04-30,0,0,-,-
641,560660,云50ETF,-,0.60,0.50,0.10,100.0,新华基金,http://www.ncfund.com.cn/main/qxjj/560660/jjzy.shtml,Y,N,,,11397,,0.98,0.00,0.858,752.69,2024-04-30,14:59:41,-0.58,0.8566,23:50:03,0.15,0.8567,2024-04-30,云计算50,-0.86,2024-04-30,0,0,-,-
642,560680,消费ETF龙头,000932,0.60,0.50,0.10,150.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560680,Y,N,,,5323,,0.51,0.00,0.959,1599.62,2024-04-30,14:55:24,0.10,0.9591,23:50:03,-0.02,0.9592,2024-04-30,中证消费,0.12,2024-04-30,0,0,-,-
643,560700,央企红利50ETF,-,0.55,0.50,0.05,50.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560700,Y,N,,,83254,,8.44,-0.01,1.014,2797.22,2024-04-30,14:59:08,-0.20,1.0120,23:50:03,0.19,1.0121,2024-04-30,央企股东回报,-0.39,2024-04-30,0,0,-,-
644,560780,芯片设备ETF,-,0.60,0.50,0.10,100.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560780,Y,N,,,9750,,0.87,0.01,0.897,265.79,2024-04-30,14:58:53,-2.07,0.8969,23:50:03,-0.02,0.8972,2024-04-30,半导体材料设备,-2.02,2024-04-30,0,0,-,-
645,560800,数字经济ETF,-,0.60,0.50,0.10,200.0,鹏扬基金,https://www.pyamc.com/front/productDetail_100236_560800.jhtml,Y,N,,,164995,,9.32,-0.08,0.565,1850.29,2024-04-30,14:59:59,-1.05,0.5642,23:50:03,0.14,0.5642,2024-04-30,数字经济,-1.02,2024-04-30,0,0,-,-
646,560860,工业有色ETF,-,0.60,0.50,0.10,100.0,万家基金,https://www.wjasset.com/products/etf/560860/index.html,Y,N,,,33123,,2.81,-0.01,0.847,2526.97,2024-04-30,14:59:16,-0.59,0.8447,23:50:03,0.26,0.8448,2024-04-30,工业有色,-0.77,2024-04-30,0,0,-,-
647,560880,家电ETF龙头,-,0.60,0.50,0.10,150.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560880&fromSearch=1,Y,N,,,51623,,6.48,0.00,1.256,1825.56,2024-04-30,14:59:48,2.11,1.2568,23:50:03,-0.06,1.2567,2024-04-30,家用电器,2.24,2024-04-30,0,0,-,-
648,560900,创新药企ETF,-,0.40,0.30,0.10,,上投摩根,https://www.cifm.com/fund/560900/,Y,N,,,23297,,1.76,0.00,0.754,257.45,2024-04-30,14:55:24,-0.13,0.7547,23:50:03,-0.09,0.7547,2024-04-30,CS创新药,-0.01,2024-04-30,0,0,-,-
649,560950,500ETF增强,000905,0.90,0.80,0.10,200.0,汇添富,https://www.99fund.com/main/products/pofund/560950/fundgk.shtml,Y,N,,,4348,,0.42,0.00,0.964,103.91,2024-04-30,14:55:48,-0.21,0.9616,23:50:03,-0.19,0.9658,2024-04-30,中证500,-0.68,2024-04-30,0,0,-,-
650,560960,碳中和60指数ETF,-,0.40,0.30,0.10,100.0,上投摩根,https://www.cifm.com/fund/560960/,Y,N,,,7460,,0.55,0.00,0.739,1636.66,2024-04-30,14:58:50,-0.67,0.7355,23:50:03,0.19,0.7376,2024-04-30,碳中和60,-1.40,2024-04-30,0,0,-,-
651,560980,光伏30ETF,-,0.60,0.50,0.10,150.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=560980,Y,N,,,29852,,1.55,-0.02,0.518,1475.15,2024-04-30,15:00:00,-2.63,0.5167,23:50:03,0.23,0.5168,2024-04-30,光伏龙头30,-2.72,2024-04-30,0,0,-,-
652,560990,中金科技先锋ETF,-,0.55,0.50,0.05,150.0,中金基金,https://www.ciccfund.com/#/productdetail?fundcode=560990,Y,N,,,6319,,0.47,0.00,0.738,1465.70,2024-04-30,14:55:47,-0.94,0.7360,23:50:03,-0.07,0.7385,2024-04-30,科技先锋,-1.24,2024-04-30,0,0,-,-
653,561000,沪深300ETF增强基金,000300,0.60,0.50,0.10,250.0,华安基金,https://www.huaan.com.cn/funds/561000/index.shtml,Y,N,,,6242,,0.61,0.00,0.973,448.43,2024-04-30,14:58:24,-0.71,0.9723,23:50:03,-0.14,0.9744,2024-04-30,沪深300,-0.54,2024-04-30,0,0,-,-
654,561010,软件ETF基金,-,0.60,0.50,0.10,100.0,华安基金,https://www.huaan.com.cn/funds/561010/index.shtml,Y,N,,,5536,,0.45,0.00,0.813,237.90,2024-04-30,14:57:53,-1.45,0.8128,23:50:03,-0.05,0.8134,2024-04-30,软件开发,-1.42,2024-04-30,0,0,-,-
655,561060,国企红利ETF,-,0.60,0.50,0.10,50.0,华安基金,https://www.huaan.com.cn/funds/561060/index.shtml,Y,N,,,3306,,0.34,0.00,1.027,32.52,2024-04-30,14:59:48,-0.29,1.0259,23:50:03,0.10,1.0260,2024-04-30,国企红利,-0.23,2024-04-30,0,0,-,-
656,561100,消费电子ETF富国,-,0.60,0.50,0.10,100.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/561100/index.html,Y,N,,,53675,,3.49,-0.03,0.650,1299.53,2024-04-30,14:59:47,-1.07,0.6505,23:50:03,-0.09,0.6506,2024-04-30,消费电子,-0.92,2024-04-30,0,0,-,-
657,561120,家电ETF,-,0.60,0.50,0.10,150.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/561120/index.html,Y,N,,,12866,,1.37,0.00,1.068,1693.90,2024-04-30,14:59:51,1.52,1.0756,23:50:03,-0.69,1.0754,2024-04-30,家用电器,2.24,2024-04-30,0,0,-,-
658,561130,国货ETF,-,0.60,0.50,0.10,200.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/561130/index.html,Y,N,,,30794,,2.23,-0.03,0.723,1525.82,2024-04-30,14:57:42,0.00,0.7213,23:50:03,0.03,0.7228,2024-04-30,品牌工程,-0.36,2024-04-30,0,0,-,-
659,561160,锂电池ETF,-,0.60,0.50,0.10,150.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/561160/index.html,Y,N,,,168684,,7.83,-0.17,0.464,1933.99,2024-04-30,14:59:53,-1.90,0.4612,23:50:03,0.28,0.4627,2024-04-30,CS电池,-2.15,2024-04-30,0,0,-,-
660,561170,绿电50ETF,-,0.60,0.50,0.10,50.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/561170/index.html,Y,N,,,17753,,1.92,0.00,1.080,1236.58,2024-04-30,14:59:31,0.75,1.0791,23:50:03,0.09,1.0790,2024-04-30,绿色电力,0.69,2024-04-30,0,0,-,-
661,561180,A100ETF,000903,0.60,0.50,0.10,200.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/561180/index.html,Y,N,,,4561,,0.43,0.00,0.953,767.41,2024-04-30,14:55:15,-0.42,0.9520,23:50:03,-0.02,0.9532,2024-04-30,中证100,-0.73,2024-04-30,0,0,-,-
662,561190,双碳ETF,-,0.60,0.50,0.10,100.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/561190/index.html,Y,N,,,130732,,9.50,-0.07,0.727,1183.71,2024-04-30,14:59:59,-0.68,0.7243,23:50:03,0.08,0.7264,2024-04-30,SEEE碳中和,-1.17,2024-04-30,0,0,-,-
663,561200,中证100ETF工银,000903,0.52,0.45,0.07,200.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/561200/index.html,Y,N,,,5547,,0.59,0.00,1.070,0.21,2024-04-30,10:08:35,0.00,1.0646,23:50:03,0.38,1.0659,2024-04-30,中证100,-0.73,2024-04-30,0,0,-,-
664,561230,中证A50ETF基金,-,0.20,0.15,0.05,200.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/561230/index.html,Y,N,,,65648,,6.70,0.18,1.021,3055.19,2024-04-30,14:59:59,-0.68,1.0185,23:50:03,0.06,1.0204,2024-04-30,中证50,-0.73,2024-04-30,0,0,-,-
665,561260,能源ETF,-,0.60,0.50,0.10,200.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/561260/index.html,Y,N,,,19270,,2.10,-0.05,1.089,2809.06,2024-04-30,14:59:11,0.18,1.0884,23:50:03,0.06,1.0884,2024-04-30,央企现代能源,0.35,2024-04-30,0,0,-,-
666,561280,中证1000ETF增强,000852,0.60,0.50,0.10,300.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/561280/index.html,Y,N,,,4885,,0.46,0.00,0.940,385.46,2024-04-30,14:57:57,-1.16,0.9408,23:50:03,-0.09,0.9408,2024-04-30,中证1000,-0.86,2024-04-30,0,0,-,-
667,561300,300增强ETF,000300,1.10,1.00,0.10,150.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/561300,Y,N,,,239296,,17.54,0.07,0.733,6814.00,2024-04-30,14:59:45,-0.41,0.7302,23:50:03,0.07,0.7325,2024-04-30,沪深300,-0.54,2024-04-30,0,0,-,-
668,561310,消电ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/561310,Y,N,,,15292,,0.91,0.00,0.598,719.44,2024-04-30,14:59:10,-0.99,0.5978,23:50:03,0.00,0.5980,2024-04-30,消费电子,-0.92,2024-04-30,0,0,-,-
669,561320,交运ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/561320,Y,N,,,10037,,0.89,0.02,0.884,1097.24,2024-04-30,14:57:22,0.23,0.8846,23:50:03,-0.09,0.8848,2024-04-30,内地运输,0.16,2024-04-30,0,0,-,-
670,561330,矿业ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/561330,Y,N,,,5670,,0.57,0.00,1.009,852.64,2024-04-30,14:59:21,-0.79,1.0080,23:50:03,0.09,1.0081,2024-04-30,有色矿业,-1.09,2024-04-30,0,0,-,-
671,561350,国泰中证500ETF,000905,0.60,0.50,0.10,300.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/561350,Y,N,,,24770,,2.03,0.02,0.818,3655.30,2024-04-30,14:57:02,-0.73,0.8184,23:50:03,-0.06,0.8185,2024-04-30,中证500,-0.68,2024-04-30,0,0,-,-
672,561360,石油ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/561360,Y,N,,,9015,,0.99,-0.03,1.098,2024.04,2024-04-30,14:59:54,0.46,1.0972,23:50:03,0.07,1.0972,2024-04-30,油气产业,0.11,2024-04-30,0,0,-,-
673,561370,2000ETF,-,0.60,0.50,0.10,200.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/561370,Y,N,,,5036,,0.45,0.00,0.884,509.11,2024-04-30,14:54:12,-0.56,0.8852,23:50:03,-0.16,0.8854,2024-04-30,中证2000,-0.59,2024-04-30,0,0,-,-
674,561500,漂亮50ETF,-,0.60,0.50,0.10,150.0,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/561500/index.html,Y,N,,,11310,,0.73,0.00,0.643,23.77,2024-04-30,14:53:49,-0.77,0.6394,23:50:03,0.16,0.6420,2024-04-30,企业核心竞争力50,-1.34,2024-04-30,0,0,-,-
675,561510,中医药ETF,-,0.60,0.50,0.10,100.0,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/561510/index.html,Y,N,,,9221,,1.05,0.00,1.140,1243.52,2024-04-30,14:59:51,1.15,1.1386,23:50:03,0.20,1.1377,2024-04-30,中证中药,0.94,2024-04-30,0,0,-,-
676,561550,500增强ETF,000905,0.80,0.70,0.10,150.0,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/561550/index.html,Y,N,,,107249,,9.34,1.03,0.871,2972.51,2024-04-30,14:59:46,-0.68,0.8721,23:50:03,-0.11,0.8720,2024-04-30,中证500,-0.68,2024-04-30,0,0,-,-
677,561560,电力ETF,-,0.60,0.50,0.10,,华泰柏瑞,https://www.huatai-pb.com/products/zhishu/561560/index.html,Y,N,,,14462,,1.72,0.01,1.191,3824.77,2024-04-30,14:59:46,0.59,1.1894,23:50:03,0.13,1.1894,2024-04-30,电力指数,0.70,2024-04-30,0,0,-,-
