,指数代码,指数简称,样本数,收盘点位,涨跌幅,PE滚动,成交量,成交额,总市值,自由流通市值
0,399001,深证成指,500,9587.1245,-0.009,19.0429,181681.14304,2578.7084342458998,191649.0203326368,98553.23325393882
1,399002,深成指R,500,12386.1563,-0.0077,19.0429,181681.14304,2578.7084342458998,191649.0203326368,98553.23325393882
2,399003,成份Ｂ指,10,7502.4267,0.006,8.5795,398.47697,1.9481777434,365.9097849286,302.5551757466
3,399004,深证100R,100,5837.0461,-0.0082,17.4872,57934.69219,1057.7347105182,109750.59075754801,55714.9159474876
4,399005,中小100,100,5866.5381,-0.0091,17.4055,45741.21124,643.2584826829,54228.6421913029,27398.6748396046
5,399006,创业板指,100,1858.3934,-0.0155,26.1403,17248.27807,550.5440363390001,48350.2266676474,25919.0136269226
6,399007,深证300,300,4063.2851,-0.0092,18.4096,126502.26143,1970.6415838501,162700.17439275538,83358.7213240454
7,399008,中小300,300,1176.5752,-0.009,18.4767,102528.10505,1202.7019397997,79691.4201079079,40931.8313033752
8,399009,深证200,200,3536.4922,-0.0068,20.8467,68567.56924,912.9068733319,52949.583635207404,27643.805376557797
9,399010,深证700,700,6063.8068,-0.0089,23.7295,164464.79351,1657.7463055498001,68639.1677440964,36298.567223207596
10,399011,深证1000,1000,4619.9033,-0.0091,19.6134,290967.05494,3628.3878893999,231339.3421368518,119657.288547253
11,399012,创业300,300,2674.975,-0.0133,27.8295,56048.66227,1045.3785534896,68141.1958784962,36629.291392744104
12,399013,深市精选,0,4318.8496,-0.0062,17.2711,165263.21632,2231.7360709426002,144725.8095321385,72489.45036492009
13,399015,中小创新,500,2034.3326,-0.0097,23.4262,109285.9119,1049.679455154,39690.321804215,21104.0552933142
14,399016,深证创新,100,3593.9515,-0.009,23.2307,34500.51216,708.896684563,55977.1391109253,1375.5029740178
15,399017,SME创新,100,3163.7404,-0.0092,20.7749,30291.80415,533.7280642404,35059.2660143627,1426.3253624653
16,399018,创业创新,100,3654.7722,-0.0125,26.3803,14432.35001,432.92192523529997,35871.8939520052,796.3506202481
17,399019,创业200,200,2866.9946,-0.008,33.4203,39415.2416,489.2137313904,18393.6653019816,10272.1208758545
18,399020,创业小盘,300,1120.183,-0.0092,32.4709,37236.75829,397.2604280279,13573.4368912799,7135.282823766701
19,399030,碳科技30,30,2698.6702,-0.0234,19.7585,5613.45175,179.0315922134,18172.7828257696,6718.217409893001
20,399050,创新引擎,50,2234.8344,-0.0069,15.5338,25139.72571,333.6599133762,28881.04247554,13475.0702564552
21,399060,碳科技60,60,2384.763,-0.009,16.3504,22841.45225,539.0175869363,46233.969194678604,25109.4362522331
22,399088,深创100,100,3108.1087,-0.0096,18.1104,46556.88766,1013.0765518792,79196.3594190535,44276.2006764458
23,399100,新指数,0,8258.1487,-0.007,20.962,511298.66377,5527.6798524468995,294159.5984356491,248234.78317509821
24,399101,中小综指,0,10020.9059,-0.007,19.7196,209299.27008,1956.6750841941,107071.5910639921,95304.709859021
25,399102,创业板综,0,2349.6761,-0.0083,29.7034,162180.72129,2190.3900796776998,104312.43162880429,77788.1229248676
26,399103,乐富指数,0,6399.7492,-0.0062,,204776.97344,235.33775919,,
27,399106,深证综指,0,1756.0801,-0.007,20.9117,526973.89055,5568.460385114399,297333.5468351918,297333.5468351918
28,399107,深证Ａ指,0,1836.819,-0.007,20.9732,526413.6431,5566.108399671501,296844.4436423323,296844.4436423323
29,399108,深证Ｂ指,0,1107.6478,0.0005,8.2637,560.24745,2.3519854429,489.1031928595,489.1031928595
30,399231,农林指数,0,1247.7266,0.0004,29.7424,2601.22065,31.4587673566,5070.2814324132005,2778.1345126885
31,399232,采矿指数,0,2670.8808,-0.0093,13.0819,8677.79243,86.56005376350001,4382.977077829,2192.9127673039998
32,399233,制造指数,0,2270.553,-0.0062,22.2642,311888.94988,3803.6422942691997,210097.7394283186,108805.8400598632
33,399234,水电指数,0,845.6021,-0.0006,19.5167,12367.40574,81.6106175033,7906.761782615,2256.2379549448
34,399235,建筑指数,0,822.9592,-0.0188,15.7425,7477.59577,64.2594651247,2150.8501919471,981.8569736948
35,399236,批零指数,0,1105.7578,-0.0053,23.2953,13765.83514,104.8186109798,6105.261984905401,2807.9675587391
36,399237,运输指数,0,951.1909,-0.0076,18.2868,5897.88364,74.3441810036,5255.7881593037,1857.4619229772
37,399238,餐饮指数,0,1412.6758,-0.0078,174.5788,1315.78872,8.2126911505,192.12734295299998,101.3742428101
38,399239,IT指数,0,1371.1641,-0.0109,41.7717,53643.01476,589.7519375496,19447.4908532687,12070.1978978081
39,399240,金融指数,0,1057.4283,-0.0099,10.638,19117.65118,161.6407382125,15199.9619885603,7343.8795064314
40,399241,地产指数,0,1091.7066,-0.0152,8.4807,26941.61551,124.84239343979999,3666.5002148865997,1627.8375499472
41,399242,商务指数,0,947.4511,-0.0269,21.435,17118.9469,109.9028710261,3912.6527750644,2254.1087699774
42,399243,科研指数,0,1194.2299,-0.0228,30.9476,7155.00566,98.9356377905,3739.7430403026,1806.8431187325
43,399244,公共指数,0,474.4456,-0.0128,18.4742,6743.65382,45.3048439503,2133.685579213,1007.4303963642999
44,399248,文化指数,0,834.3648,-0.0108,33.1286,8679.52172,89.84139201219999,2161.1021092905,1221.1709660962
45,399249,综企指数,0,1357.6431,-0.0065,107.4978,775.54837,9.1315858481,85.9078833543,41.509480484099996
46,399258,绿色低碳,50,2964.0557,-0.012,15.2425,24734.35705,487.9972407211,37685.5822388297,16617.6048257054
47,399259,创业低碳,50,2843.2591,-0.0234,19.5737,9813.62923,180.3568860752,16583.2561479158,4643.9219234228
48,399260,先进制造,50,2543.7819,-0.0095,18.3862,29076.9716,657.8573749351999,60815.4113646354,32785.1679448659
49,399261,创业制造,50,3233.7409,-0.0142,23.4694,8097.67596,350.9707880804,31133.979000536,13984.832851826899
50,399262,数字经济,50,1549.1374,-0.0061,31.0762,18740.88871,459.532939451,28508.749060449198,16489.3473244732
51,399263,创业数字,50,1471.2551,-0.0117,39.9367,11953.15217,292.5405552858,17312.028352973997,10228.3694055454
52,399264,创新技术,50,1004.3134,-0.0127,58.9709,8229.58152,179.238897912,8120.6757105812,4729.8216906795005
53,399265,创新药械,50,1087.5146,0.0017,26.0941,6668.74409,126.9573200747,10599.3238568349,4770.4068923921
54,399266,创新能源,50,2104.0938,-0.0229,19.6127,7703.26518,212.22726700939998,19106.122088968998,7404.503729800601
55,399269,创质量,100,3988.8864,-0.0138,25.2358,11037.21689,371.0812713927,21615.616621637,12111.4103146526
56,399274,深新基建,50,3375.8972,-0.0022,27.7896,15420.97149,484.251911468,31351.2485817814,17695.5422879748
57,399275,创医药,50,2817.1082,-0.0004,27.5183,7388.99633,149.0789702108,13156.8844896997,5308.8038604456
58,399276,创科技,50,4441.0393,-0.0155,25.5,8628.27022,304.7914845966,26564.281693843997,10827.3851187453
59,399277,公共健康,50,2412.0184,-0.0004,23.7485,6848.84549,125.9146005634,13798.0608837241,4575.6384150111
60,399278,长江100,100,1514.2028,-0.0109,18.1075,44319.83175,720.6590832886,58790.998864677196,29034.2272911793
61,399279,云科技50,50,2715.1771,-0.0065,34.0269,22454.22782,463.30832690230005,24741.497948642,14737.9793193206
62,399280,生物50,50,2177.6718,-0.0052,24.1819,6616.53812,116.8699311491,11882.454422808101,4967.985112283401
63,399281,电子50,50,2555.4476,-0.0079,29.3016,20696.83358,232.4270261197,14357.9887148055,8011.9019760571
64,399282,大数据50,50,3465.614,-0.0071,35.8875,15271.9286,267.7690280523,9946.6727294694,6025.1176241425
65,399283,机器人50,50,2815.5746,-0.0051,21.71,12526.15856,204.9794386611,13176.076253231102,5156.9320346101
66,399284,AI 50,50,2818.0067,-0.0076,33.9344,15801.34301,305.1868654803,14887.042805814199,8364.0799019161
67,399285,物联网50,50,3559.1823,-0.0058,26.7369,17194.37572,422.6479249723,27789.944513862403,15761.583779492099
68,399286,区块链50,50,2738.0551,-0.0047,15.1664,23760.34257,280.80091654299997,19325.2873783222,9119.925065121999
69,399289,碳中和债,0,114.2739,0.0001,,1.2,0.1208973,,
70,399290,深转交债,0,156.5442,0.0015,,276.7063,34.9456459808,,
71,399291,创精选88,88,3104.0216,-0.006,34.1256,14023.01009,190.573405945,9964.6599493975,5220.8331573663
72,399292,民企发展,500,890.1059,-0.0086,22.682,66048.038,503.46154678370004,16940.057829613703,8197.3304080995
73,399293,创业大盘,50,3471.6248,-0.0153,25.4576,9134.12648,384.4373171388,37624.1888169785,18894.298950043
74,399294,中小创Q,50,2488.4985,-0.0158,16.0029,16939.28095,316.178803108,36528.8274044144,17552.9596294347
75,399295,创价值,50,4084.1029,-0.0105,24.8205,8183.34989,292.590775948,31615.2288669716,8158.9135085472
76,399296,创成长,50,4250.8443,-0.0119,29.2105,11167.57316,396.9781552902,31810.269206552202,7734.0639033987
77,399297,新浪100,100,4143.3017,0.0002,15.7251,22370.06302,162.7593667658,8460.247444945699,915.4029179160001
78,399298,深信中高,0,202.1387,-0.0001,,121.87,11.766182895999998,,
79,399299,深信中低,0,233.9344,-0.0001,,19.9,2.028053,,
80,399301,深信用债,0,205.7875,-0.0001,,121.87,11.766182895999998,,
81,399302,深公司债,0,209.3855,-0.0003,,121.87,11.766182895999998,,
82,399303,国证2000,2000,6867.749,-0.0068,23.454,313861.45802,3091.368241753,134567.0634750953,66980.2289995474
83,399306,深证ETF,0,1272.9395,-0.0065,,200223.99045,228.9472325947,,
84,399307,深证转债,0,280.4477,0.0018,,2274.31415,345.5372555582,,
85,399310,国证A50,50,5848.4961,-0.0078,15.3972,53274.22827,899.9028204048,150313.8284982216,61548.965378677996
86,399311,国证1000,1000,3767.6359,-0.0059,13.3958,422698.09889,5316.5736542169,567624.48589197,241180.0010459219
87,399312,国证300,300,4105.8941,-0.0063,13.65,171481.70928,2835.8009534874,373007.4639036238,152020.9905851662
88,399313,巨潮100,100,4322.4064,-0.0048,11.2189,91690.46381,1449.0917050658,285982.1692955146,106999.7037633341
89,399314,巨潮大盘,200,3973.4118,-0.0062,11.6458,154223.92661,2258.4005478439003,363599.77444968175,143136.0238433953
90,399315,巨潮中盘,300,3526.3456,-0.002,17.714,111854.72376,1503.0452319884,112999.2475526598,53029.7460493991
91,399316,巨潮小盘,500,4407.2136,-0.0093,20.1915,156619.44852,1555.1278743845999,91025.4638896285,45014.2311531275
92,399317,国证A指,0,4791.1751,-0.0058,15.026,948199.52046,10249.531175755,769713.1871720958,338863.9271034415
93,399318,国证B指,0,4553.7273,0.0,7.4189,1013.27666,4.417634452200001,1416.5150500078,990.7672573939999
94,399319,资源优势,100,2465.9532,-0.0016,13.2381,52063.70133,517.4364870187001,70626.5590076948,21976.9172459294
95,399320,国证服务,100,2075.0621,0.005,17.0063,50369.75941,369.9057676038,53782.857688288495,18384.5267443911
96,399321,国证红利,50,6746.4288,-0.0008,8.1089,58504.10557,666.298175402,162829.4733141417,52895.8324264497
97,399322,国证治理,50,8526.3251,-0.0034,10.3709,40806.9494,730.8174962534,119812.2879567399,48906.4349601293
98,399324,深证红利,40,8805.1461,-0.0026,13.6584,42030.66665,477.726401225,43297.664567526,21633.1683530445
99,399326,成长40,40,3301.2069,-0.0188,12.9493,10091.68297,240.41303404029998,16238.1641970697,9065.9079514931
100,399328,深证治理,40,9273.8612,-0.0003,17.1799,19814.21158,391.46658255709997,42011.7901743229,22062.4363333134
101,399330,深证100,100,4296.3299,-0.0103,17.4872,57934.69219,1057.7347105182,109750.59075754801,55714.9159474876
102,399333,中小100R,100,6888.3663,-0.0091,17.4055,45741.21124,643.2584826829,54228.6421913029,27398.6748396046
103,399335,深证央企,50,3654.4276,-0.014,21.9564,22406.04536,299.1258039717,24601.832631694702,9461.8318234072
104,399337,深证民营,100,3995.3574,-0.0102,19.7816,36091.41895,751.4869031778,69812.6531956836,38644.8733301907
105,399339,深证科技,100,5936.6341,-0.0105,22.7047,35763.49515,798.6252835105,67009.0210863977,36223.8472783229
106,399341,深证责任,100,1501.7498,-0.0036,15.3695,40904.64221,661.5230294227,64720.7954474526,33042.5478468811
107,399344,深证300R,300,5150.0515,-0.0077,18.4096,126502.26143,1970.6415838501,162700.17439275538,83358.7213240454
108,399346,深证成长,100,2751.3813,-0.0165,17.603,27681.68772,646.4372887997,56937.991993585594,31969.8647291665
109,399348,深证价值,100,5737.195,-0.0041,13.2716,65603.39254,734.1060248303,60145.6967612266,29593.1682375737
110,399350,皖江30,30,2265.4917,-0.0032,17.9306,9351.62068,120.6596640286,9958.8398776047,4564.4062745333
111,399351,创新示范,100,7591.2859,-0.0098,12.8303,46921.16564,644.2787040537,58157.8199006643,25760.8480926057
112,399352,深企综指,0,7108.8919,-0.0104,14.3651,81171.74614,1074.1741397581,73651.6159690279,36357.779208033
113,399353,国证物流,40,2016.2199,0.0014,12.5002,21683.46894,176.2107087412,22953.135997657202,8093.0786490315
114,399354,分析师指,100,7031.4827,-0.0054,13.4899,84363.4112,1508.4801380693,229029.7470920505,9552.0699111176
115,399355,长三角,40,2692.8114,-0.0066,11.5168,17862.89348,316.8800480771,45853.8994748745,21301.4392842634
116,399356,珠三角,40,8072.0984,-0.0069,12.4657,34347.26412,551.4962942593,62800.389088207405,31948.2066907904
117,399357,环渤海,40,2748.5367,0.0009,9.1468,51307.2209,451.99965072,134617.8532205921,30798.4270166712
118,399358,国证环保,40,4046.8384,-0.0168,15.1829,23299.67643,388.5579581751,45908.130542497005,21537.7357902237
119,399359,国证基建,50,2682.947,-0.0006,12.9934,44911.75141,309.58346803029997,50628.3638691955,17153.972016384
120,399360,新硬件,100,4261.8159,-0.0113,25.3467,34436.67237,567.1662114258,34319.935777201405,1725.2408540960998
121,399361,在线消费,50,2816.1937,-0.0036,25.9139,21627.62233,224.5586477432,9728.9045234221,6010.638342968399
122,399362,民企100,100,5658.8584,-0.0096,19.835,33202.02946,909.4761738844,98140.7239952369,49221.324979049
123,399363,国证算力,50,3797.2751,-0.0027,35.6626,14608.82366,493.7986411826,27694.443337368597,8386.1161823634
124,399364,消费100,100,7613.5388,-0.0055,24.1818,46213.23282,1094.8908953668,105574.33210067509,53177.231404635895
125,399365,国证粮食,50,11772.1021,-0.0029,16.386,9131.72952,107.0563201095,10313.159069482099,2474.7740041995003
126,399366,能源金属,50,1441.7355,-0.017,14.0389,17758.91623,197.04981040090001,10834.987192489301,6409.257117639399
127,399367,1000地产,0,2408.4768,-0.0209,9.4769,20454.87464,130.3858521851,6185.346851525501,2366.1398275578
128,399368,国证军工,50,6147.3684,-0.0144,41.3736,12810.84655,235.2504398228,16455.1451512435,7752.5108280915
129,399369,国证责任,100,1438.7142,0.0016,12.3114,44855.88317,712.1059600660001,71182.37560627589,34995.9734110582
130,399370,国证成长,332,3699.5869,-0.0123,16.7578,90819.59824,1777.2950482366,169756.6396731197,79218.25494044469
131,399371,国证价值,332,6094.7087,-0.0003,8.6238,194134.26822,1726.6981608203,250369.6592674139,88982.4531248552
132,399372,大盘成长,66,3845.0457,-0.0147,16.3905,38887.30064,857.9901071536,107561.7682987944,47472.1814855448
133,399373,大盘价值,66,7156.2638,-0.0009,7.6223,79628.45187,823.6098906894,172937.6615602807,54018.7506988078
134,399374,中盘成长,100,3536.7016,-0.0054,16.6507,17095.73961,432.2732411843,34984.9864575982,17236.8023607968
135,399375,中盘价值,100,5214.3831,0.0013,11.7661,57336.11728,479.86226912629996,43918.3479852896,19566.5257718896
136,399376,小盘成长,166,4350.5346,-0.0123,18.6337,34836.55799,487.0316998987,27209.8849167271,14509.2710941031
137,399377,小盘价值,166,6556.085,-0.0003,13.4392,57169.69907,423.2260010046,33513.6497218436,15397.1766541578
138,399378,ESG 300,300,2291.3755,-0.0047,11.9821,146230.17934,2273.6863996192,331243.0658727213,132242.3220499219
139,399379,国证基金,0,6648.2854,-0.0061,,729951.20534,934.33114121,,
140,399380,国证ETF,0,1307.213,-0.0064,,723805.74368,923.6986767547,,
141,399381,1000能源,0,3308.622,0.0088,11.2445,15811.62058,152.4861294837,42031.7551278784,7912.3279327316
142,399382,1000材料,0,2548.2203,-0.01,17.8705,56982.36325,591.0456128988,52324.538053493896,26282.0879143309
143,399383,1000工业,0,2255.9783,-0.0143,13.7289,96227.21904,1111.8268713573,99361.0993480733,45954.59245484941
144,399384,1000可选,0,3578.7038,0.0004,18.3041,42364.55305,641.5883915467,43639.8511944135,21010.7925809818
145,399385,1000消费,0,11024.6201,0.0001,25.8707,11966.43269,320.6600004149,58502.7347151625,19124.5660131869
146,399386,1000医药,0,5887.266,0.0007,25.0102,15664.59659,374.076635965,37696.205642692,18884.8591464943
147,399387,1000金融,0,4230.0723,-0.006,7.1132,81150.53022,647.004858453,122723.7987093114,43272.3123825116
148,399388,1000信息,0,3584.5034,-0.0087,33.8571,51928.0194,989.3980409948,61754.549835989004,32896.637125031404
149,399389,国证通信,70,3848.6833,-0.0092,25.7385,17343.70183,332.0951746664,19959.591885006397,9610.742356353101
150,399390,1000公用,0,2644.7435,0.0087,20.3455,21521.83678,153.0984042406,26777.2727206169,7164.068483213299
151,399391,投资时钟,100,3247.7171,-0.0021,14.3217,55337.20052,841.8608792563,112500.0187559077,36555.453430498
152,399392,国证新兴,100,2143.4882,-0.0107,19.6868,67108.91958,1269.7953048474,130002.4379022932,2481.6817278795
153,399393,国证地产,50,2765.0008,-0.0209,9.7501,32002.89787,173.0822787777,8230.547229976999,3458.5674539694
154,399394,国证医药,80,8662.2668,0.0004,24.9169,13528.91759,343.79402834169997,35263.8780317787,17493.6993236185
155,399395,国证有色,50,5470.2716,-0.0088,17.3047,28633.89624,318.2027206564,20701.504642836,11403.6349585329
156,399396,国证食品,50,21732.9192,0.0004,25.6439,6664.86521,280.21583536369997,51646.812838902406,14388.9151521154
157,399397,国证文化,50,1858.1686,-0.0086,25.6571,29615.44658,310.3925800086,18295.8411761447,7883.2623641285
158,399398,绩效指数,100,10380.0697,0.0007,20.0406,21572.14113,560.5393348908999,92158.6265129764,940.2957086141
159,399399,中经GDP,300,6442.0453,-0.0066,12.5402,142324.83728,1944.492893735,278318.6562141172,78862.2678420166
160,399400,大中盘,500,3213.3759,-0.0051,12.6456,266078.65037,3761.4457798322996,476599.02200234146,196165.7698927944
161,399401,中小盘,800,3548.5192,-0.0054,18.7081,268474.17228,3058.173106373,204024.71144228827,98043.9772025266
162,399402,周期100,100,2731.1262,-0.0138,14.217,76802.20105,1061.9780092900999,141800.2694811185,56074.1558369857
163,399403,防御100,100,7804.028,-0.0024,25.5945,27759.97201,680.4096348784,96192.64959198971,38486.8788264725
164,399404,大盘低波,50,5793.4177,0.0039,9.1523,47951.58212,488.7604720351,131496.8787457477,4374.4551566654
165,399405,大盘高贝,50,1988.4548,-0.0137,12.5607,51303.52145,864.0965653128999,92597.15162507471,5690.972516472701
166,399406,中盘低波,100,11915.9053,-0.0012,14.4378,53582.69593,414.9766766078,39758.638248281204,4334.4741080323
167,399407,中盘高贝,100,1879.0403,-0.0071,23.0589,32759.50614,632.3838273235,34457.547821512206,5692.8029683469995
168,399408,小盘低波,150,13373.1321,-0.0049,15.7737,50792.87377,302.5501441546,27400.173587550697,3055.900846052
169,399409,小盘高贝,150,3910.5862,-0.0157,30.3824,45715.19537,621.2333209101,25604.2426772795,2104.7093055823
170,399410,苏州率先,30,1672.2034,-0.0059,19.6383,6112.40122,117.316875322,6518.4879034203,3685.9542310888
171,399411,红利100,100,3496.5658,0.0028,6.7899,57380.02348,504.9553169496,101619.38341864689,1153.4611306072
172,399412,国证新能,50,2119.6123,-0.0211,15.2495,22202.03892,393.11863359989997,39963.5229300419,18610.373204476
173,399413,国证转债,0,146.7808,0.0023,,3282.87015,476.5904585682,,
174,399415,I100,100,5647.3086,-0.0012,11.4707,61208.60861,1053.1725233433,205804.61298615398,1489.915817972
175,399416,I300,300,2998.748,-0.009,25.8088,32053.81429,389.07635832669996,18023.9139650772,8165.1017607523
176,399417,新能源车,50,2374.2967,-0.0196,17.3011,14512.0483,325.77046545630003,27786.1672531251,13081.2977657437
177,399418,数据要素,50,3042.2756,-0.0126,27.477,19006.41749,364.8772031966,24525.6572017009,8315.9228138818
178,399419,国证高铁,50,1662.8379,-0.0119,11.1875,23867.23675,184.7568436066,12423.8693359302,3205.8087862606
179,399420,国证保证,30,1080.5742,-0.019,16.0163,22983.23996,275.0527231908,35020.7003784791,11798.9330639155
180,399422,中关村A,0,2619.9746,-0.0081,20.9452,71705.4944,850.8770887485001,54476.7048550062,25652.102096632403
181,399423,中关村50,50,1994.979,-0.0049,29.1441,16863.48023,246.4392848679,20214.8944178213,9731.9869020257
182,399428,国证定增,100,2608.0526,-0.014,20.5906,25538.93228,299.7029302549,12957.7032493856,821.4993065814999
183,399429,新丝路,100,1253.5465,-0.0108,14.5761,33688.51975,290.0767446146,22870.494601465,9219.5701480219
184,399431,国证银行,0,6419.9603,0.0046,5.3993,29909.24604,216.6533520134,77607.01617250769,22860.932713833197
185,399432,智能汽车,50,4114.7597,-0.0177,18.6214,10918.72166,302.2205142487,26782.1713653887,10504.9606257916
186,399433,国证交运,0,1614.1586,0.0,12.436,28908.57136,234.67450482430002,23813.4726634006,8660.8822742857
187,399434,数字传媒,50,1657.6726,-0.0108,24.1065,27530.10559,259.5031588606,8628.7790390639,4526.5571117087
188,399435,国证农牧,0,3886.544,0.0004,28.9074,8435.95701,64.0852823079,8246.5850391772,3407.3219258074
189,399436,绿色煤炭,30,4610.2149,0.0092,10.0584,9407.68017,89.9413870157,16828.8297496032,1649.4440643745002
190,399437,证券龙头,0,4884.7375,-0.0187,18.8718,20528.60155,239.778463588,22196.9399142535,4461.0357799443
191,399438,绿色电力,50,1981.4202,0.006,21.1202,20540.80142,149.8505399122,23716.4731645616,5562.2865954034
192,399439,国证油气,100,1791.2586,0.0035,12.885,19206.73191,152.0874000241,35041.721856943,6256.0157198798
193,399440,国证钢铁,0,1179.0429,-0.015,16.9846,14289.66058,69.0777420193,7337.321710507,2827.7252541911
194,399441,生物医药,30,2179.0269,-0.0056,20.3326,4319.96174,129.5512465797,10120.6569979613,4868.6599702581
195,399481,企债指数,0,127.0715,0.0,,144.2771,13.818054896,,
196,399550,央视50,50,6838.7687,0.0019,9.9187,25688.98221,522.2440217704,105256.6328014001,10732.6170090262
197,399551,央视创新,50,7197.8498,-0.0011,29.8462,16748.44056,343.5539948856,23604.922549370498,11474.9651798577
198,399552,央视成长,50,7956.4644,0.003,14.0769,29996.25934,558.6279344354,92722.0200406435,30137.4880523485
199,399553,央视回报,50,6909.0087,0.0034,21.0253,10369.93221,360.79796269540003,52249.080344147405,13306.4794636926
200,399554,央视治理,50,6685.2351,-0.0007,9.7218,28464.26012,436.60710990480004,91349.6303915303,20550.7557743193
201,399555,央视责任,50,4710.859,0.0027,8.1212,26516.9026,348.59367207260004,76528.74314246219,24992.2663919373
202,399556,央视生态,50,2273.4771,-0.0039,16.5793,21979.32732,442.0170217792,53170.94111500809,16283.485521131899
203,399557,央视文化,50,1489.7653,-0.0143,25.6571,29615.44658,310.3925800086,18295.8411761447,7510.4858665619995
204,399602,中小成长,100,860.8874,-0.0116,17.4937,30493.81246,494.254088104,35315.0760327397,18816.0380093452
205,399604,中小价值,100,1752.651,-0.0079,13.272,35790.80993,382.7946548136,24652.7852698838,11592.1007192376
206,399606,创业板R,100,2015.893,-0.0109,26.1403,17248.27807,550.5440363390001,48350.2266676474,25919.0136269226
207,399608,科技100,100,2512.6906,-0.0153,22.6864,28451.08365,671.2025638113,55513.9307580754,30129.1839117178
208,399610,TMT50,50,5153.9488,-0.0078,29.5886,30044.7188,497.9145855375,30564.169988563903,16761.2443780612
209,399611,中创100R,100,2004.4152,-0.0101,20.2706,36733.7915,757.7526720631,79939.6273320294,40391.8179556393
210,399612,中创100,100,1750.933,-0.013,20.2706,36733.7915,757.7526720631,79939.6273320294,40391.8179556393
211,399613,深证能源,0,3172.848,-0.0044,9.5047,2709.39134,21.699476465,2092.1522017438,694.7090959438001
212,399614,深证材料,0,2581.377,-0.0128,15.1913,29758.37238,331.702610818,24002.5935241514,12121.9558144404
213,399615,深证工业,0,2755.7034,-0.0186,18.5728,38718.07472,558.3168701384,42315.8927117362,21807.6476572172
214,399616,深证可选,0,5482.2122,-0.005,17.2902,32901.81864,482.9337447298,24919.0251968004,12201.486234766598
215,399617,深证消费,0,10870.7086,-0.0027,23.3751,3004.37105,100.98378386270001,20748.4398405756,7179.1860332497
216,399618,深证医药,0,9068.9775,0.0016,23.7472,10596.7193,214.5746371532,21375.0841287707,10473.8135579947
217,399619,深证金融,0,5234.4575,-0.0102,10.4541,13092.41736,111.8578192201,12499.835031261699,5030.4790680356
218,399620,深证信息,0,3429.9519,-0.0077,32.5693,46287.24462,736.9932197559,38993.644486281,22891.9287903648
219,399621,深证电信,0,4120.1481,-0.0118,38.6156,5876.34945,182.0144467514,7136.1705073647,3953.0813453521
220,399622,深证公用,0,1762.4823,0.0008,18.9202,6660.71195,44.9055721777,6134.3027991309,1521.2528873326
221,399623,中小基础,0,6411.4893,-0.009,18.759,114870.85142,1306.0342390253,84750.8072827187,43553.9980629573
222,399624,中创400,400,1730.9106,-0.0089,23.9557,99498.25244,1229.2576443882,60109.822777571,32691.631417883502
223,399625,中创500,500,1587.327,-0.0112,21.6126,136232.04394,1987.0103164513,140049.45010960038,72995.93083129679
224,399626,中创成长,166,1209.0023,-0.0154,19.6566,28535.92801,735.3407387637,62146.91853313059,32963.127021308705
225,399627,中创价值,166,1905.9658,-0.0064,16.3363,51729.34483,638.1559580971,49988.105621538496,23795.861622586297
226,399628,700成长,233,1595.5131,-0.0077,20.9253,36415.31193,488.6640616699,22386.836670136898,11552.0069559674
227,399629,700价值,233,2364.6216,-0.0067,16.8462,69404.5363,619.1013322071,25518.5894443732,12727.734856346102
228,399630,1000成长,333,1154.6101,-0.0143,19.4457,73474.00779,1331.0380418857,93334.92360207211,50415.401365299804
229,399631,1000价值,333,1936.7749,-0.005,14.1396,133771.40737,1367.831274039,88465.65293477911,43929.0216419957
230,399632,深100EW,100,3996.1397,-0.0103,17.4872,57934.69219,1057.7347105182,109750.59075754801,2559.9858577872
231,399633,深300EW,300,4442.8784,-0.0086,18.4096,126502.26143,1970.6415838501,162700.17439275538,7575.476248757
232,399634,中小等权,100,3013.8521,-0.007,17.4055,45741.21124,643.2584826829,54228.6421913029,3609.9312226184998
233,399635,创业板EW,100,1384.9286,-0.0122,26.1403,17248.27807,550.5440363390001,48350.2266676474,3050.5521578428
234,399636,深证装备,80,4163.6542,-0.018,22.8442,22784.21485,486.07701751739995,35650.424429855295,21008.1655108696
235,399637,深证地产,0,1499.3116,-0.0141,7.9094,15067.22552,83.2228870655,2950.2258442073,730.2069504581
236,399638,深证环保,40,4616.4608,-0.0229,15.6972,15442.66352,291.5740043343,28393.402953434903,14345.1001481953
237,399639,深证大宗,40,1696.1,-0.0099,14.8725,17406.91914,202.82880660860002,21300.4157213329,9908.0916294196
238,399640,创业基础,0,1757.1673,-0.0125,28.3457,97370.2478,1448.2012288924,80997.5017215815,43898.6807055198
239,399641,深证新兴,200,1857.4551,-0.0103,20.8371,81844.55309,1501.6938411861,106528.3445125335,59734.202651591106
240,399642,中小新兴,100,1519.458,-0.0126,20.1675,45416.15851,618.8323238456,41763.9686062786,22717.877711318397
241,399643,创业新兴,100,2213.3758,-0.0166,25.2426,18930.26705,554.8612138975,44370.901628807194,24944.174324146403
242,399644,深证时钟,100,3446.6668,-0.0083,13.3515,48521.42798,580.0094348816,39698.9217140811,13355.027634127
243,399645,100低波,50,8616.5847,-0.0033,17.5609,31659.34675,525.5887636893,75682.5644154215,1531.7236793314999
244,399646,深消费50,50,7821.1872,-0.0035,19.5876,22540.80319,422.44920416440004,41997.2732178506,18646.3613862677
