,指数代码,指数简称,样本数,收盘点位,涨跌幅,PE滚动,成交量,成交额,总市值,自由流通市值
0,399001,深证成指,500,9544.7657,-0.0044,18.8757,150870.59921,2233.7659335031,190407.7980110764,98142.8091386196
1,399002,深成指R,500,12308.8148,-0.0044,18.8757,150870.59921,2233.7659335031,190407.7980110764,98142.8091386196
2,399003,成份Ｂ指,10,7297.7798,0.0013,8.3502,72.40196,0.4261567728,355.2849898175,293.9067149427
3,399004,深证100R,100,5810.7301,-0.0047,17.4184,40863.26249,788.9448518080001,109396.1994575866,55635.679826291904
4,399005,中小100,100,5862.4202,-0.0056,17.2544,34202.98694,573.016054043,53905.2007715737,27379.458234041802
5,399006,创业板指,100,1840.412,-0.0108,25.828,15093.66457,525.3764247027,47980.035823876395,25679.907150993702
6,399007,深证300,300,4050.82,-0.0041,18.2992,106402.65003,1715.754748341,161965.7564360881,83128.7522050826
7,399008,中小300,300,1178.8545,-0.0059,18.3587,82134.94735,1064.0902350566,79392.3675242972,41008.033886174504
8,399009,深证200,200,3516.3317,-0.0028,20.6271,65539.38754,926.809896533,52569.5569785015,27493.072378790697
9,399010,深证700,700,6090.4657,-0.0096,23.5739,143193.37416,1529.5437126573001,68668.44233228509,36453.897580450895
10,399011,深证1000,1000,4616.1824,-0.0058,19.4963,249596.02419,3245.2984609983,230634.1987683732,119582.64978553349
11,399012,创业300,300,2658.6964,-0.0128,27.5087,52246.64155,1032.9264606396,67707.8478982251,36416.9289386003
12,399013,深市精选,0,4302.0572,-0.0029,17.1353,131228.65809,1812.3331413683,143720.2975625772,72198.3335384784
13,399015,中小创新,500,2067.0362,-0.0121,23.6374,98725.42498,1011.5325274952,40226.400757296804,21439.840646913897
14,399016,深证创新,100,3583.0132,-0.0125,22.867,29066.41958,606.7096329211,55158.7070044349,1371.3185012704
15,399017,SME创新,100,3140.4466,-0.0126,20.5813,27973.10178,509.3929857208,34802.2519166861,1415.4614607257001
16,399018,创业创新,100,3669.247,-0.0116,25.8068,13850.71097,420.7732878525,35113.2966341432,799.4785386467
17,399019,创业200,200,2884.5964,-0.0173,33.1356,38551.35851,498.6755320633,18410.1630842456,10333.352373055799
18,399020,创业小盘,300,1159.6598,-0.0193,33.1196,31584.16703,369.2588264217,13978.0906856838,7386.7296381719
19,399030,碳科技30,30,2775.4926,-0.0086,19.81,6033.52699,204.6118550811,18320.5421626166,6909.4329043722
20,399050,创新引擎,50,2192.5129,-0.0073,15.1376,17301.94584,250.02011720099998,28209.3117856495,13219.8900474775
21,399060,碳科技60,60,2390.6414,-0.0071,16.3238,20817.37901,491.2356095828,46190.5003670219,25171.2318840767
22,399088,深创100,100,3080.1638,-0.0074,17.9054,35145.01861,800.3702781664,78325.9513897139,43887.9375969581
23,399100,新指数,0,8292.3053,-0.0063,20.9326,482856.28065,5202.1503621015,296238.26623484463,248796.7946837688
24,399101,中小综指,0,10098.2218,-0.0061,19.694,195285.81513,1835.2568999135,107890.1703634232,96081.4304491025
25,399102,创业板综,0,2355.5794,-0.0141,29.6507,152065.56459,2180.1456050463003,105219.2276590024,77257.0295295628
26,399103,乐富指数,0,6327.021,-0.0061,,184866.98782,214.64556641779998,,
27,399106,深证综指,0,1767.9645,-0.0066,20.8985,493309.54395,5252.2414787044,299573.2105005298,299573.2105005298
28,399107,深证Ａ指,0,1849.3004,-0.0066,20.9607,493155.34786,5251.6248546563,299089.6269961583,299089.6269961583
29,399108,深证Ｂ指,0,1096.6213,0.0013,8.0989,154.19609,0.6166240481,483.5835043715,483.5835043715
30,399231,农林指数,0,1307.2293,0.0221,30.9725,5564.48075,50.426246623400004,5314.6766286754,2912.4134521590004
31,399232,采矿指数,0,2696.8727,0.034,13.0102,15932.10652,159.6888642724,4374.6689919783,2214.2532540041
32,399233,制造指数,0,2278.9879,-0.0063,22.1439,307719.41569,3637.4224030322,210653.48223842372,109484.00795847949
33,399234,水电指数,0,844.4491,-0.0011,19.2603,9950.81714,65.088694569,7824.4424876196,2253.9422549985
34,399235,建筑指数,0,921.8931,-0.0105,17.2546,7262.5506,55.9397337908,2465.5105438367,1161.7215782525
35,399236,批零指数,0,1151.4566,-0.0017,23.941,20126.10824,152.4483849075,6370.907677300699,2934.7403055164
36,399237,运输指数,0,922.7347,-0.0087,18.0122,5306.78213,58.8145771428,5179.0363401144,1833.9687785853
37,399238,餐饮指数,0,1529.9235,0.0122,169.9607,980.42369,6.566190002999999,204.411418823,109.787982018
38,399239,IT指数,0,1407.0683,-0.0283,42.635,44968.04286,521.2494703583001,19923.3330235735,12417.518355536698
39,399240,金融指数,0,1026.7275,-0.0094,10.3515,10602.87585,90.6137779842,14760.0124071988,7144.635475502199
40,399241,地产指数,0,1136.8473,-0.0189,8.8766,14094.21803,55.2071487281,3913.2227296334004,1781.3786156342
41,399242,商务指数,0,1001.0328,-0.0109,22.4926,14242.07834,85.2592242769,4097.4977158622,2381.9401813845
42,399243,科研指数,0,1207.9875,-0.0126,31.378,6703.2614,110.4346288243,3815.9086310393,1828.1660570067002
43,399244,公共指数,0,511.1017,0.0046,18.7191,7367.02178,48.33146812020001,2253.1042367163,1082.5499365409
44,399248,文化指数,0,861.0423,-0.0175,33.0244,7668.86696,75.7606073961,2230.8865194745003,1260.216060842
45,399249,综企指数,0,1337.791,-0.0053,98.5854,344.56042,2.2270963758,94.2275378166,49.4256875957
46,399258,绿色低碳,50,3009.0498,-0.0059,15.3038,20963.49805,416.3845250933,37847.595782216,16869.8164686632
47,399259,创业低碳,50,2970.0563,-0.0103,19.703,11005.62764,237.0061259293,16740.5464425702,4850.4888949006
48,399260,先进制造,50,2535.2244,-0.0063,18.2625,25782.1009,519.7770864842,60428.535491586605,32677.4198223829
49,399261,创业制造,50,3186.8265,-0.013,23.1242,8003.09809,352.8843646017,30714.053174457997,13784.5490961113
50,399262,数字经济,50,1525.059,-0.016,30.3992,15069.03464,405.2467154851,28046.686039391097,16242.1836754633
51,399263,创业数字,50,1429.6537,-0.0187,38.7744,12056.47491,283.3837993572,16926.787297002,9947.3686597988
52,399264,创新技术,50,1012.9902,-0.0187,59.8228,8264.87712,164.6407094072,8205.2274025676,4770.6653407446
53,399265,创新药械,50,1071.902,-0.0083,25.6083,4192.22212,86.0951672973,10379.8482928826,4704.568545627
54,399266,创新能源,50,2164.3875,-0.0084,19.7259,9664.06874,268.4303338214,19317.7883995147,7616.131960459
55,399269,创质量,100,3942.413,-0.0174,25.0899,10407.46569,363.51080451269996,21500.9255754194,11971.6187188423
56,399274,深新基建,50,3280.0641,-0.015,26.9361,12649.11768,406.49991817370005,30447.8503953732,17193.215001092
57,399275,创医药,50,2797.7818,-0.0118,26.8584,4016.47236,103.1997627058,12926.0201521975,5274.8608629843
58,399276,创科技,50,4382.6472,-0.0163,25.0629,8453.27532,301.6609002862,26118.987009650096,10687.6404610261
59,399277,公共健康,50,2368.7277,-0.0079,22.795,5669.54456,94.8639930281,13297.875824156,4500.3469850061
60,399278,长江100,100,1526.1039,-0.0072,18.2029,38038.21173,623.4185728294,59212.4503647217,29281.5737103054
61,399279,云科技50,50,2669.515,-0.0186,33.1204,17835.76225,413.68595265,24270.0090370994,14490.129631311398
62,399280,生物50,50,2221.3416,-0.0094,23.9349,4527.39879,92.8949432208,11867.617521131799,5070.0058968738
63,399281,电子50,50,2561.3793,-0.0017,28.9583,26152.63966,259.7368648791,14310.0674744623,8030.5412456573995
64,399282,大数据50,50,3481.858,-0.028,36.092,13876.17169,230.518642478,9946.223678607299,6053.3581692407
65,399283,机器人50,50,2822.6688,-0.0156,21.5248,10402.6203,162.22805650549998,13081.2357937563,5169.9259739907
66,399284,AI 50,50,2842.3045,-0.0207,33.9659,13747.08022,304.2598838759,14942.8125973067,8436.1979911048
67,399285,物联网50,50,3481.0216,-0.0121,25.914,14683.89289,368.5222286203,27069.9935769098,15415.465586328
68,399286,区块链50,50,2752.4715,-0.0123,15.0566,21409.4869,214.93834552040002,19182.5035998179,9172.0347504564
69,399289,碳中和债,0,113.4297,0.0001,,0.71,0.07270007,,
70,399290,深转交债,0,154.8304,0.0044,,375.87268,52.458424607,,
71,399291,创精选88,88,3092.2396,-0.0092,33.3785,13834.09237,201.1784420621,9905.181050594001,5200.192279039699
72,399292,民企发展,500,911.6035,-0.0082,23.1783,62821.0732,499.7449234987,17353.663386961,8402.6457371342
73,399293,创业大盘,50,3405.6195,-0.0134,24.9985,8420.74189,376.61444170330003,36985.230722326,18546.6946891307
74,399294,中小创Q,50,2488.363,-0.0032,15.9456,12753.5706,312.3943244037,36415.672350596804,17554.5311048519
75,399295,创价值,50,4010.3909,-0.0049,24.4792,7879.17707,291.9628121623,31182.8888894265,8012.2225300149
76,399296,创成长,50,4116.6495,-0.0161,28.5875,10780.37558,385.4928645403,31229.020492864598,7491.243279727701
77,399297,新浪100,100,4071.4907,-0.003,15.2886,16053.02602,107.7169277291,8225.320977678199,899.5383088375
78,399298,深信中高,0,201.3456,0.0001,,213.46,21.382050126,,
79,399299,深信中低,0,232.6538,0.0004,,25.42,2.56635646,,
80,399301,深信用债,0,204.9802,0.0001,,213.46,21.382050126,,
81,399302,深公司债,0,208.3726,0.0,,212.46,21.280976126,,
82,399303,国证2000,2000,6963.4526,-0.0085,23.5803,282383.00055,2883.1222171103996,135857.7876207279,67907.2431597532
83,399306,深证ETF,0,1258.924,-0.0067,,179279.33094,207.4356536268,,
84,399307,深证转债,0,278.3186,0.0022,,1944.91806,281.6033283101,,
85,399310,国证A50,50,5775.9514,-0.0046,15.1795,33132.20432,668.7790890226,148186.9461952989,60796.7384303797
86,399311,国证1000,1000,3726.6902,-0.0029,13.2071,324162.6634,4277.3207720106,559979.6366948935,238576.53475350922
87,399312,国证300,300,4068.5106,-0.0043,13.4948,127031.51715,2189.1305304175,368788.7568212892,150654.8189267151
88,399313,巨潮100,100,4257.2971,-0.0034,11.0224,59759.71862,1012.9086608449,280960.2808575537,105406.3010217066
89,399314,巨潮大盘,200,3936.607,-0.0034,11.4945,108698.99157,1661.8269313957999,358899.8497162597,141828.6765969827
90,399315,巨潮中盘,300,3461.8786,-0.0027,17.3741,89586.25501,1304.2332435439,111010.3871889076,52060.41324008349
91,399316,巨潮小盘,500,4375.3241,-0.0012,19.9305,125877.41682,1311.2605970709,90069.39978972619,44687.444916443
92,399317,国证A指,0,4786.8439,-0.0049,14.877,842632.45713,9101.2074806451,765760.6574928865,339002.8300867545
93,399318,国证B指,0,4549.4726,0.0017,7.3542,372.82772,2.1568103375,1415.8798202868,988.4174426061
94,399319,资源优势,100,2525.3412,0.0242,13.4109,74303.7107,759.3855860373,71591.1937168247,22506.203386971498
95,399320,国证服务,100,2055.9679,-0.0024,16.8508,34472.06487,249.8477292239,53198.8107270167,18215.3504758177
96,399321,国证红利,50,6580.3003,-0.0009,7.935,36465.07141,422.32760662239997,159319.5771802696,51593.207727924404
97,399322,国证治理,50,8358.6595,-0.0018,10.1395,26150.82334,513.9070074521,117136.5594789733,47944.4947454541
98,399324,深证红利,40,8799.3148,0.0006,13.6274,29956.22907,270.7717122795,43204.8442270244,21626.0363065562
99,399326,成长40,40,3478.7243,-0.0025,13.6641,10816.50562,292.8661868775,17136.2502285584,9561.470692290899
100,399328,深证治理,40,9131.3356,-0.0008,16.9075,10879.48812,240.419242016,41342.6000176552,21730.5635111022
101,399330,深证100,100,4288.7676,-0.0047,17.4184,40863.26249,788.9448518080001,109396.1994575866,55635.679826291904
102,399333,中小100R,100,6881.6121,-0.0056,17.2544,34202.98694,573.016054043,53905.2007715737,27379.458234041802
103,399335,深证央企,50,3659.4356,-0.0034,21.861,16298.72613,237.85055289209998,24512.921076628798,9474.7981913921
104,399337,深证民营,100,3975.6662,-0.0063,19.6376,30268.14071,713.7498422214,69481.0003574769,38465.991623433
105,399339,深证科技,100,5880.9033,-0.0101,22.4009,31884.4553,717.4236681732001,66227.0016285739,35902.772057341295
106,399341,深证责任,100,1502.3485,0.0011,15.311,27119.62845,463.4811117796,64555.4632651942,33065.563788854
107,399344,深证300R,300,5123.6781,-0.0041,18.2992,106402.65003,1715.754748341,161965.7564360881,83128.7522050826
108,399346,深证成长,100,2790.6736,-0.0025,17.8582,33141.35718,747.6096287957,57785.2883018665,32438.042107575096
109,399348,深证价值,100,5666.7117,0.0037,13.0757,54463.88077,544.2385410342,59302.9748658104,29243.508122692598
110,399350,皖江30,30,2263.6824,-0.0048,17.872,12750.76363,125.7300012276,9930.6691641385,4555.6044636691995
111,399351,创新示范,100,7391.3901,-0.0105,12.3701,31952.87968,467.16077803,56252.9805271492,25082.3566076216
112,399352,深企综指,0,7002.423,-0.0121,13.976,67041.7586,913.295609556,72067.7678515309,35764.5001210336
113,399353,国证物流,40,1990.817,-0.0005,12.4222,13250.20988,102.9734577945,22657.164438233398,7991.1044609068
114,399354,分析师指,100,6954.5492,-0.005,13.2443,50109.38087,1069.6011190786,224813.7166758959,9448.6142796161
115,399355,长三角,40,2657.365,-0.0062,11.3269,12478.28754,264.629856948,45089.0785845453,21028.8194194076
116,399356,珠三角,40,7873.0062,-0.0063,12.0682,22398.91478,354.5864205013,60825.3223490013,31160.2094255787
117,399357,环渤海,40,2691.4673,-0.0021,8.958,34787.46613,328.21588577389997,131829.3315234264,30158.8560663208
118,399358,国证环保,40,4095.7372,-0.0097,15.2506,16478.95729,312.5100160782,46098.95833734,21797.872117951
119,399359,国证基建,50,2662.1398,-0.0009,12.8798,26286.36476,192.86747393029998,50188.0202827288,17020.9362790696
120,399360,新硬件,100,4210.9337,-0.0159,24.3458,32986.79831,479.8057327472,33134.7282117938,1704.6560476404002
121,399361,在线消费,50,2892.7902,-0.0211,26.4513,18117.12969,204.4873458479,9982.0513934243,6174.1191451945
122,399362,民企100,100,5608.7224,-0.0088,19.5505,28345.72917,827.8550469524,96695.20751852519,48797.986626119
123,399363,国证算力,50,3612.2693,-0.0297,33.2711,13148.24281,449.55056781879995,26022.5556632056,7977.5155448987
124,399364,消费100,100,7494.1338,-0.0068,23.6634,36134.43392,846.6455110533,103340.157821986,52353.1401939665
125,399365,国证粮食,50,11829.9233,0.0123,16.329,8623.03593,102.4177547274,10290.6678794112,2487.0970971276
126,399366,能源金属,50,1550.2945,0.0199,14.9981,28667.17849,364.9477380524,11575.516509358602,6891.7286892266
127,399367,1000地产,0,2447.2872,-0.0113,9.6151,7243.03041,51.503034641899994,6279.8095267953,2404.2676923757
128,399368,国证军工,50,6122.3486,-0.0106,40.703,9556.65556,194.3759882805,16296.7718633839,7720.260616475501
129,399369,国证责任,100,1408.9097,0.0001,12.1063,28493.53273,449.7426646707,69965.3181921306,34274.739283327996
130,399370,国证成长,332,3730.1037,0.0001,16.8366,89559.35905,1761.3001769037,170424.8119848571,79880.2454543434
131,399371,国证价值,332,5979.0582,0.0021,8.4662,141205.63453,1257.4098154736,245820.8424141529,87295.5890124207
132,399372,大盘成长,66,3899.5746,-0.0014,16.5194,31852.84969,751.4206867381,108363.2511256371,48155.7049710975
133,399373,大盘价值,66,7015.6066,-0.0025,7.4766,46881.65111,489.6950194932,169613.7401147878,52956.9752573499
134,399374,中盘成长,100,3533.9976,0.0035,16.6326,20036.22234,477.1321651993,34950.192065967996,17223.5781518696
135,399375,中盘价值,100,5130.3681,0.0103,11.565,47806.09928,426.2073591873,43219.616914148995,19251.9389914299
136,399376,小盘成长,166,4348.5671,0.0012,18.626,37670.28702,532.7473249663,27111.368793252,14500.962331376299
137,399377,小盘价值,166,6423.4264,0.0078,13.2291,46517.88414,341.5074367931,32987.485385216096,15086.6747636409
138,399378,ESG 300,300,2257.1039,-0.003,11.8049,104124.79013,1722.6666561554,326286.8318914606,130274.7886694032
139,399379,国证基金,0,6554.1391,-0.0054,,635218.8684,811.7401000078,,
140,399380,国证ETF,0,1289.4406,-0.0059,,627936.81018,799.9366496867999,,
141,399381,1000能源,0,3373.8698,0.0214,11.3182,21505.05395,199.24169165880002,42340.3760703563,8068.078920023
142,399382,1000材料,0,2567.9398,0.0164,17.9431,77614.6834,834.2018639508,52559.495711654294,26485.404869937996
143,399383,1000工业,0,2271.8457,-0.0049,13.7916,66291.28067,865.6457630764,99729.6874175042,46275.2562411251
144,399384,1000可选,0,3477.073,-0.0037,17.7589,23729.64354,356.67277924300004,42467.8902492345,20414.0616468804
145,399385,1000消费,0,11029.5897,0.0023,25.8606,6812.67538,210.82002536759998,58511.22878726,19133.180736013
146,399386,1000医药,0,5728.2151,-0.003,24.2163,9487.90781,271.519121257,36477.9618827917,18390.7442305788
147,399387,1000金融,0,4091.6176,-0.0066,6.8794,40815.14712,324.307462611,118642.9784353048,41860.1949602686
148,399388,1000信息,0,3545.2174,-0.0141,33.0237,48938.19812,868.370777803,60470.9718720947,32536.2082765407
149,399389,国证通信,70,3737.7579,-0.0229,25.308,14126.91878,299.8761141649,19692.0531694024,9333.7502315876
150,399390,1000公用,0,2597.046,-0.0021,19.9125,15349.21249,114.2651264556,26188.571690567,7034.8656025683995
151,399391,投资时钟,100,3219.4001,0.0037,14.2755,47651.8308,666.365529639,112164.4475591682,36241.8428558405
152,399392,国证新兴,100,2161.0807,-0.0071,19.4765,49442.28693,987.5506210842999,128596.3577447751,2480.9801666875
153,399393,国证地产,50,2812.9029,-0.0112,9.8614,13634.38043,75.0433882669,8357.9129004187,3518.4851347348
154,399394,国证医药,80,8438.1826,-0.0033,24.1433,8077.7093,250.800113124,34134.5702065604,17057.2409538949
155,399395,国证有色,50,5654.9842,0.0328,17.7813,48496.73524,580.8328871472,21272.552062919098,11788.70945889
156,399396,国证食品,50,21707.8463,-0.0011,25.6434,3923.73654,172.4651294779,51642.855918588,14372.3059938677
157,399397,国证文化,50,1887.4097,-0.0104,26.0161,19561.13693,234.9942420461,18624.960409023002,8017.0139286263
158,399398,绩效指数,100,10125.7656,0.0024,19.7196,13744.16747,379.9850298668,90666.39061732529,917.2564484149001
159,399399,中经GDP,300,6367.4578,-0.0024,12.3755,106126.92552,1428.8109917581,274781.8547993634,77948.7668957933
160,399400,大中盘,500,3175.7759,-0.0032,12.4635,198285.24658,2966.0601749396997,469910.2369051673,193889.08983706622
161,399401,中小盘,800,3501.6424,-0.002,18.4006,215463.67183,2615.4938406148003,201079.78697863378,96747.8581565265
162,399402,周期100,100,2738.8731,-0.0005,14.1826,64326.58657,865.5047337735001,141420.1854968952,56242.001696217696
163,399403,防御100,100,7684.7678,-0.0038,25.306,15510.82241,472.2318464693,95195.252440706,37905.7358438992
164,399404,大盘低波,50,5642.6708,-0.0012,8.9602,36146.3209,326.94679617080004,128733.6362215051,4262.130031579
165,399405,大盘高贝,50,1975.1997,-0.007,12.3194,27839.81505,568.9131568433,90815.6634978356,5653.8343018845
166,399406,中盘低波,100,11679.6814,0.0024,14.1886,44299.32125,355.352600133,39089.726945631,4248.6185625187
167,399407,中盘高贝,100,1846.5787,-0.0107,22.6377,26768.15281,615.837933715,33862.9160339863,5594.689659793299
168,399408,小盘低波,150,13280.7698,0.0048,15.6525,43156.12542,260.8733246305,27163.0569317941,3034.4185950651
169,399409,小盘高贝,150,3900.6912,-0.0114,30.0437,40537.68118,544.6815022057,25579.0364048133,2099.3715632502
170,399410,苏州率先,30,1626.4321,-0.011,19.1085,5624.69214,111.3977988118,6349.099860295,3585.0628346201
171,399411,红利100,100,3459.0895,0.0069,6.6696,35787.97603,330.6755915139,99782.17592673891,1140.3689734409
172,399412,国证新能,50,2176.6647,-0.01,15.5413,17435.26173,363.77351357120006,40735.3433074208,19111.222295468102
173,399413,国证转债,0,145.2498,0.0014,,3678.89756,530.3272706501,,
174,399415,I100,100,5588.6599,-0.0041,11.241,45094.49142,742.8203817883,186235.4350687783,1345.2548688571
175,399416,I300,300,2995.5246,-0.0054,25.6474,29504.4232,337.87221978869997,17989.6910331735,8156.610159174101
176,399417,新能源车,50,2434.2156,-0.0076,17.509,20389.48485,464.14962634370005,28131.847634464,13411.3687299605
177,399418,数据要素,50,3034.5951,-0.0249,27.3031,13933.59919,286.7793628896,24384.611012535697,8295.6923905028
178,399419,国证高铁,50,1676.5317,-0.0057,11.3573,11456.5519,97.0373771498,12566.275527219099,3232.2205732459997
179,399420,国证保证,30,1058.3151,-0.0075,15.5215,12374.48136,139.9033870337,33948.3798349845,11562.262589476899
180,399422,中关村A,0,2619.4886,-0.0118,20.8,59394.00905,760.8091169461001,54370.588608733095,25673.732603657998
181,399423,中关村50,50,1948.4086,-0.0173,28.4586,15257.73739,241.6371938212,19793.5842287587,9505.774864419
182,399427,专利领先,100,2516.5429,-0.0053,11.4808,43191.6639,658.7070891741,154122.0122345797,53103.9558949493
183,399428,国证定增,100,2643.4761,-0.0043,20.6693,20572.07203,270.3909333271,13392.0458770452,888.4372889102001
184,399429,新丝路,100,1277.0766,0.0066,14.7483,25369.89325,220.4366708726,23201.5135220292,9392.5953491622
185,399431,国证银行,0,6152.5408,-0.0058,5.2123,19688.35467,133.95732955559998,74908.23493110121,21908.6734660863
186,399432,智能汽车,50,4217.8041,-0.0118,18.6627,11736.24204,344.750784403,26864.3315336594,10764.8941477621
187,399433,国证交运,0,1596.9169,0.0002,12.3816,22010.10058,157.3608969434,23559.0957329932,8568.3643223879
188,399434,数字传媒,50,1705.0569,-0.0263,24.7648,21929.49016,226.0616745159,8878.2190213956,4655.9480625686
189,399435,国证农牧,0,3973.3651,0.0159,29.1846,6684.24968,65.6095338459,8402.311592632299,3483.44827434
190,399436,绿色煤炭,30,4704.9114,0.0277,10.1502,12147.72505,123.0443133842,17026.1366803204,1683.2404715285998
191,399437,证券龙头,0,4812.4001,-0.0074,18.4404,11158.76487,112.5828288879,21689.5689710815,4398.8030355894
192,399438,绿色电力,50,1940.0608,-0.0028,20.5015,13973.43513,111.4301024175,23036.1679499663,5446.1812443756
193,399439,国证油气,100,1834.8212,0.0151,12.9578,25931.25353,194.52811306389998,35270.0413626425,6408.163249906801
194,399440,国证钢铁,0,1187.0048,0.0081,16.8799,17516.35873,72.4618531418,7331.4807890293005,2846.8204711938
195,399441,生物医药,30,2223.4249,-0.01,21.001,3256.27589,118.9759293652,10354.1626309993,4969.9117446793
196,399481,企债指数,0,126.9159,0.0,,264.2511,25.800085346,,
197,399550,央视50,50,6650.6944,-0.0055,9.6908,15760.72792,340.9008595221,102851.0498475283,10438.4189705475
198,399551,央视创新,50,7143.9131,-0.0154,29.6287,17345.88234,316.6546025759,23422.047093588702,11391.648621674
199,399552,央视成长,50,7757.1468,-0.0012,13.8181,20453.86687,362.9045795968,91083.6312036537,29389.4284181287
200,399553,央视回报,50,6786.161,-0.0044,20.825,7970.03155,265.1497349137,51746.6447545704,13069.884286653101
201,399554,央视治理,50,6581.787,-0.0039,9.565,20199.87571,290.56773689470003,89896.4709903048,20232.7508356878
202,399555,央视责任,50,4588.5535,-0.0024,7.8952,21921.12988,261.2286331835,74407.5032623693,24350.441788188902
203,399556,央视生态,50,2284.2368,-0.0055,16.3761,18644.22771,366.6244902525,52523.9138570331,16360.5331660236
204,399557,央视文化,50,1527.7322,-0.0119,26.0161,19561.13693,234.9942420461,18624.960409023002,7709.9342806304
205,399602,中小成长,100,869.4183,-0.0033,17.5531,31166.6272,522.4480063024,35515.8011403595,19002.4993709549
206,399604,中小价值,100,1721.1972,0.0009,12.9595,24554.29477,271.0409441053,24137.2621187416,11384.0617740324
207,399606,创业板R,100,1985.7984,-0.0108,25.828,15093.66457,525.3764247027,47980.035823876395,25679.907150993702
208,399608,科技100,100,2504.2341,-0.0124,22.5047,27008.87285,652.815462769,55124.9176585824,30036.7866593612
209,399610,TMT50,50,5081.0056,-0.0123,28.928,27199.24262,440.3607404549,30016.2368897658,16524.0294617476
210,399611,中创100R,100,1993.0449,-0.0082,20.1274,28445.17773,700.5977363352999,79459.7316876348,40316.5164084873
211,399612,中创100,100,1747.1649,-0.0082,20.1274,28445.17773,700.5977363352999,79459.7316876348,40316.5164084873
212,399613,深证能源,0,3283.7688,0.0252,9.6489,3537.63826,31.473260751199998,2139.5313028595,718.9957345372001
213,399614,深证材料,0,2649.0902,0.0156,15.5093,39923.44225,477.83803531169997,24470.952964322798,12439.1583631122
214,399615,深证工业,0,2789.558,-0.0084,18.717,34166.77635,562.001560799,42723.4721735145,22074.9044323948
215,399616,深证可选,0,5412.7317,-0.0046,16.9732,19615.40571,269.2671983658,24555.2677577625,12043.7497374259
216,399617,深证消费,0,11097.7926,0.0078,23.7696,2783.31473,83.6809772844,21136.044743251,7329.1496093666
217,399618,深证医药,0,8766.7902,-0.0025,22.7483,5894.20179,154.5826134101,20582.0333457929,10141.3519790366
218,399619,深证金融,0,5043.7075,-0.0096,10.1037,7831.00155,65.9970108858,12080.8492583532,4850.9605398367
219,399620,深证信息,0,3429.0398,-0.0135,32.2583,45447.70908,687.5984378266,38808.8600055765,22885.8655500316
220,399621,深证电信,0,3822.6272,-0.0302,36.0265,6126.35538,184.0497684029,6681.384135779399,3667.6297080711997
221,399622,深证公用,0,1736.4766,-0.0019,18.7071,5046.16713,31.3609120448,6049.5334967963,1498.8114545734
222,399623,中小基础,0,6431.3471,-0.006,18.6498,93983.77425,1164.6449981434,84495.707331693,43686.4645791806
223,399624,中创400,400,1726.2281,-0.0089,23.7031,86716.32835,1154.1412801765,59789.7470372941,32599.2781292297
224,399625,中创500,500,1583.5569,-0.0085,21.4312,115161.50608,1854.7390165118,139249.4787249289,72830.4142816905
225,399626,中创成长,166,1218.2468,-0.0074,19.7567,31236.35455,815.4315166854,62525.905304694905,33226.1660470988
226,399627,中创价值,166,1888.8997,-0.0001,16.058,40037.77551,539.3357196797,49260.7887674415,23582.829471313198
227,399628,700成长,233,1588.3664,-0.0065,20.7988,32942.60481,468.4515717844,22328.418543636402,11498.491736313701
228,399629,700价值,233,2328.9865,-0.0011,16.6071,55203.12654,494.70732656949997,25210.565181730097,12536.348526496698
229,399630,1000成长,333,1163.2269,-0.0031,19.565,76974.09094,1377.5233631166,94000.12928322949,50801.5772805848
230,399631,1000价值,333,1909.6573,0.0023,13.918,108724.16675,1065.0109266236,87167.6893472287,43328.2849782504
231,399632,深100EW,100,4002.0689,-0.0057,17.4184,40863.26249,788.9448518080001,109396.1994575866,2564.5224249979997
232,399633,深300EW,300,4437.8122,-0.0031,18.2992,106402.65003,1715.754748341,161965.7564360881,7568.9001709212
233,399634,中小等权,100,2999.2496,-0.0035,17.2544,34202.98694,573.016054043,53905.2007715737,3592.4449399125
234,399635,创业板EW,100,1389.5561,-0.0109,25.828,15093.66457,525.3764247027,47980.035823876395,3061.0492440488
235,399636,深证装备,80,4098.8316,-0.0126,22.4723,19052.27691,447.17542353510004,35179.8078417309,20680.984629805902
236,399637,深证地产,0,1535.597,-0.011,8.3301,7072.16682,34.9963126769,3079.9863682561,747.86986571
237,399638,深证环保,40,4668.1586,-0.0091,15.7884,15053.9274,308.52214110069997,28569.7775618983,14505.6358937526
238,399639,深证大宗,40,1750.313,0.0197,15.2115,23119.572,292.6840649014,21769.211217301297,10224.768860164
239,399640,创业基础,0,1760.3528,-0.0143,28.2842,90218.8628,1439.206359439,81099.19301777531,43987.23382671441
240,399641,深证新兴,200,1850.983,-0.0079,20.6922,69882.64679,1319.8532084705,105979.1796817169,59551.90900206361
241,399642,中小新兴,100,1540.6317,-0.0089,20.2464,37812.33151,604.040392169,42020.3469861314,23034.5005882144
242,399643,创业新兴,100,2189.9535,-0.013,24.9493,17084.5351,535.6097588798,44059.6560276029,24691.915944997003
243,399644,深证时钟,100,3463.6228,0.0006,13.29,47784.90097,472.96108813269996,39633.038640263396,13427.1003013995
244,399645,100低波,50,8501.1193,0.0007,17.2942,25521.12092,377.2984892181,74573.11323665481,1511.9727404801001
245,399646,深消费50,50,7839.222,0.0019,19.5586,10368.75587,220.5706374239,42057.8609482346,18689.359906291298
